,word,probneg,probpos,freq
1131,politician,0.4,0.6,100
1132,popularity,0.3988439306358382,0.6011560693641619,173
1133,adventure,0.31704781704781704,0.682952182952183,962
1134,century,0.39239332096474955,0.6076066790352505,1078
1135,davies,0.35185185185185186,0.6481481481481481,216
1136,captures,0.125,0.875,400
1137,biggest,0.6049504950495049,0.39504950495049507,1010
1138,errol,0.27906976744186046,0.7209302325581395,129
1139,flynn,0.2674897119341564,0.7325102880658436,243
1140,damn,0.6063829787234043,0.39361702127659576,658
1141,troubles,0.34615384615384615,0.6538461538461539,156
1142,models,0.6063348416289592,0.3936651583710407,221
1143,promoting,0.6197183098591549,0.38028169014084506,71
1144,crashes,0.6549295774647887,0.34507042253521125,142
1145,seat,0.3353413654618474,0.6646586345381527,498
1146,led,0.39244186046511625,0.6075581395348837,688
1147,gonna,0.650319829424307,0.34968017057569295,469
1148,unpleasant,0.6711111111111111,0.3288888888888889,225
1149,older,0.3831699346405229,0.6168300653594772,1224
1150,unwatchable,0.9327354260089686,0.06726457399103139,223
1151,annoyingly,0.7833333333333333,0.21666666666666667,60
1152,predictably,0.6363636363636364,0.36363636363636365,110
1153,delivers,0.32323232323232326,0.6767676767676768,693
1154,paul,0.35754583921015515,0.6424541607898449,1418
1155,solid,0.26582278481012656,0.7341772151898734,948
1156,uninteresting,0.8947368421052632,0.10526315789473684,342
1157,reminder,0.36036036036036034,0.6396396396396397,111
1158,senses,0.39226519337016574,0.6077348066298343,181
1159,youngsters,0.35555555555555557,0.6444444444444445,90
1160,jokes,0.6204972095383054,0.37950279046169455,1971
1161,aimed,0.6108786610878661,0.3891213389121339,239
1162,trip,0.3862144420131291,0.6137855579868708,914
1163,77,0.75,0.25,52
1164,schlock,0.7014925373134329,0.29850746268656714,134
1165,civilization,0.375,0.625,168
1166,sociopath,0.39285714285714285,0.6071428571428571,56
1167,lovable,0.28,0.72,300
1168,overlooked,0.2081447963800905,0.7918552036199095,221
1169,approximately,0.6470588235294118,0.35294117647058826,68
1170,assuming,0.6950354609929078,0.3049645390070922,141
1171,sadly,0.6396226415094339,0.360377358490566,1060
1172,asian,0.6515463917525773,0.34845360824742266,485
1173,counterpart,0.3670886075949367,0.6329113924050633,79
1174,allegedly,0.6385542168674698,0.3614457831325301,83
1175,walter,0.3058510638297872,0.6941489361702128,376
1176,beer,0.6268115942028986,0.37318840579710144,276
1177,thirst,0.2413793103448276,0.7586206896551724,87
1178,explain,0.645413870246085,0.354586129753915,894
1179,gaping,0.8076923076923077,0.19230769230769232,52
1180,holes,0.6997319034852547,0.3002680965147453,746
1181,obligatory,0.6394557823129252,0.36054421768707484,147
1182,hack,0.695906432748538,0.30409356725146197,171
1183,shtick,0.6851851851851852,0.3148148148148148,54
1184,color,0.39755766621438265,0.6024423337856174,737
1185,enjoys,0.390625,0.609375,192
1186,rough,0.38133333333333336,0.6186666666666667,375
1187,subway,0.3867924528301887,0.6132075471698113,106
1188,moving,0.32009484291641965,0.6799051570835803,1687
1189,chaos,0.39473684210526316,0.6052631578947368,228
1190,outline,0.6017699115044248,0.39823008849557523,113
1191,straightforward,0.33766233766233766,0.6623376623376623,154
1192,imdb,0.6221020092735703,0.37789799072642966,1294
1193,thoroughly,0.35068912710566613,0.6493108728943339,653
1194,spoon,0.6,0.4,70
1195,confronted,0.34513274336283184,0.6548672566371682,113
1196,twists,0.376536312849162,0.623463687150838,895
1197,strict,0.3557692307692308,0.6442307692307693,104
1198,insult,0.8641686182669789,0.1358313817330211,427
1199,treasure,0.37606837606837606,0.6239316239316239,351
1200,moody,0.3277777777777778,0.6722222222222223,180
1201,impressions,0.34285714285714286,0.6571428571428571,70
1202,interpretations,0.3132530120481928,0.6867469879518072,83
1203,noir,0.21991701244813278,0.7800829875518672,723
1204,lazy,0.7339743589743589,0.266025641025641,312
1205,ruby,0.23484848484848486,0.7651515151515151,132
1206,voyage,0.3269230769230769,0.6730769230769231,156
1207,deep,0.39644128113879,0.6035587188612099,1405
1208,courage,0.2465753424657534,0.7534246575342466,292
1209,charm,0.3829787234042553,0.6170212765957447,752
1210,brilliantly,0.1471861471861472,0.8528138528138528,462
1211,1940,0.24369747899159663,0.7563025210084033,119
1212,france,0.3368200836820084,0.6631799163179917,478
1213,occupied,0.38202247191011235,0.6179775280898876,89
1214,useless,0.8181818181818182,0.18181818181818182,286
1215,parisian,0.2777777777777778,0.7222222222222222,54
1216,le,0.3375796178343949,0.6624203821656051,314
1217,depardieu,0.25806451612903225,0.7419354838709677,93
1218,lighter,0.38461538461538464,0.6153846153846154,104
1219,issues,0.3905191873589165,0.6094808126410836,886
1220,pretentious,0.7729166666666667,0.22708333333333333,480
1221,yelling,0.7243243243243244,0.2756756756756757,185
1222,randomly,0.7597402597402597,0.24025974025974026,154
1223,cruelty,0.37579617834394907,0.6242038216560509,157
1224,extraordinary,0.15384615384615385,0.8461538461538461,390
1225,maria,0.3333333333333333,0.6666666666666666,285
1226,realistically,0.3333333333333333,0.6666666666666666,111
1227,explicit,0.3920704845814978,0.6079295154185022,227
1228,fake,0.7520746887966805,0.2479253112033195,964
1229,sentence,0.6051502145922747,0.3948497854077253,233
1230,vision,0.37261698440207974,0.6273830155979203,577
1231,subtitles,0.31516587677725116,0.6848341232227488,422
1232,rewarding,0.16521739130434782,0.8347826086956521,115
1233,dubbing,0.6273764258555133,0.3726235741444867,263
1234,wow,0.6743801652892562,0.3256198347107438,605
1235,shower,0.6992481203007519,0.3007518796992481,266
1236,hairy,0.8333333333333334,0.16666666666666666,78
1237,porn,0.7192737430167597,0.2807262569832402,716
1238,bites,0.6986301369863014,0.3013698630136986,73
1239,poorly,0.903971119133574,0.096028880866426,1385
1240,shannon,0.6470588235294118,0.35294117647058826,85
1241,wearing,0.6401799100449775,0.3598200899550225,667
1242,bat,0.7153024911032029,0.2846975088967972,281
1243,tropical,0.6031746031746031,0.3968253968253968,63
1244,backdrop,0.36693548387096775,0.6330645161290323,248
1245,eastwood,0.21843003412969283,0.7815699658703071,293
1246,rene,0.34210526315789475,0.6578947368421053,76
1247,russo,0.3017241379310345,0.6982758620689655,116
1248,holds,0.32131147540983607,0.6786885245901639,610
1249,raines,0.08433734939759036,0.9156626506024096,83
1250,greatness,0.3588235294117647,0.6411764705882353,170
1251,malkovich,0.2413793103448276,0.7586206896551724,87
1252,hatred,0.36752136752136755,0.6324786324786325,234
1253,oscar,0.27892976588628765,0.7210702341137124,1495
1254,assassins,0.6265060240963856,0.37349397590361444,83
1255,edge,0.28896473265073946,0.7110352673492605,879
1256,stumbling,0.6,0.4,70
1257,1968,0.39204545454545453,0.6079545454545454,176
1258,robinson,0.2289156626506024,0.7710843373493976,166
1259,roy,0.32608695652173914,0.6739130434782609,368
1260,lauren,0.30434782608695654,0.6956521739130435,138
1261,march,0.28342245989304815,0.7165775401069518,187
1262,directs,0.3870967741935484,0.6129032258064516,186
1263,hostage,0.6811594202898551,0.3188405797101449,138
1264,populated,0.6304347826086957,0.3695652173913043,92
1265,endearing,0.3215686274509804,0.6784313725490196,255
1266,cinemas,0.3764705882352941,0.6235294117647059,170
1267,potentially,0.6701030927835051,0.32989690721649484,194
1268,substance,0.6610169491525424,0.3389830508474576,413
1269,250,0.35,0.65,60
1270,cliched,0.801980198019802,0.19801980198019803,101
1271,tripe,0.8938547486033519,0.10614525139664804,179
1272,junk,0.8130081300813008,0.18699186991869918,369
1273,excuse,0.8180677540777918,0.18193224592220827,797
1274,ripped,0.7743055555555556,0.22569444444444445,288
1275,rips,0.7333333333333333,0.26666666666666666,90
1276,appreciation,0.3081395348837209,0.6918604651162791,172
1277,sites,0.34285714285714286,0.6571428571428571,70
1278,beloved,0.3933933933933934,0.6066066066066066,333
1279,authority,0.3953488372093023,0.6046511627906976,172
1280,inspired,0.3645833333333333,0.6354166666666666,672
1281,cope,0.28368794326241137,0.7163120567375887,141
1282,all!,0.622093023255814,0.37790697674418605,172
1283,painfully,0.7706855791962175,0.2293144208037825,423
1284,awfully,0.7361963190184049,0.26380368098159507,163
1285,edited,0.6161228406909789,0.3838771593090211,521
1286,execution,0.6246575342465753,0.37534246575342467,365
1287,jackass,0.36486486486486486,0.6351351351351351,148
1288,theyve,0.6025641025641025,0.3974358974358974,468
1289,disliked,0.6583850931677019,0.3416149068322981,161
1290,wet,0.6238095238095238,0.3761904761904762,210
1291,ryan,0.3875838926174497,0.6124161073825504,596
1292,sickening,0.75,0.25,108
1293,gross,0.608955223880597,0.39104477611940297,335
1294,birthday,0.3870967741935484,0.6129032258064516,279
1295,loves,0.36766467065868264,0.6323353293413174,835
1296,photograph,0.3026315789473684,0.6973684210526315,76
1297,taylor,0.3992015968063872,0.6007984031936128,501
1298,discovers,0.3432203389830508,0.6567796610169492,472
1299,ricci,0.3548387096774194,0.6451612903225806,93
1300,seriously,0.6540652511651994,0.34593474883480063,1931
1301,underrated,0.1400437636761488,0.8599562363238512,457
1302,whoopi,0.37777777777777777,0.6222222222222222,90
1303,consists,0.7064846416382252,0.2935153583617747,293
1304,shirt,0.6652892561983471,0.3347107438016529,242
1305,jackie,0.3708133971291866,0.6291866028708134,418
1306,overweight,0.6739130434782609,0.32608695652173914,92
1307,poetry,0.3286384976525822,0.6713615023474179,213
1308,naked,0.6370023419203747,0.3629976580796253,854
1309,tricked,0.6944444444444444,0.3055555555555556,72
1310,tagline,0.660377358490566,0.33962264150943394,53
1311,stereotyped,0.7888888888888889,0.2111111111111111,90
1312,aids,0.33125,0.66875,160
1313,friendship,0.1692573402417962,0.8307426597582038,579
1314,logo,0.4,0.6,60
1315,barely,0.7012578616352201,0.29874213836477986,954
1316,hearts,0.3511705685618729,0.6488294314381271,299
1317,size,0.6245487364620939,0.37545126353790614,277
1318,failing,0.6487804878048781,0.35121951219512193,205
1319,marlow,0.6290322580645161,0.3709677419354839,62
1320,spade,0.25,0.75,100
1321,stabs,0.7142857142857143,0.2857142857142857,63
1322,continuity,0.7525252525252525,0.2474747474747475,396
1323,shameful,0.7333333333333333,0.26666666666666666,75
1324,tight,0.3910761154855643,0.6089238845144357,381
1325,lower,0.6407035175879398,0.3592964824120603,398
1326,legs,0.608540925266904,0.3914590747330961,281
1327,pulls,0.3485254691689008,0.6514745308310992,373
1328,wider,0.19444444444444445,0.8055555555555556,108
1329,clock,0.6363636363636364,0.36363636363636365,121
1330,heroin,0.3475177304964539,0.6524822695035462,141
1331,underdeveloped,0.8131868131868132,0.18681318681318682,91
1332,carries,0.2761627906976744,0.7238372093023255,344
1333,explained,0.6848816029143898,0.3151183970856102,549
1334,aint,0.625,0.375,376
1335,hiring,0.6507936507936508,0.3492063492063492,63
1336,fabulous,0.21639344262295082,0.7836065573770492,305
1337,henson,0.3582089552238806,0.6417910447761194,67
1338,creations,0.3116883116883117,0.6883116883116883,77
1339,searching,0.3973509933774834,0.6026490066225165,302
1340,tales,0.3219814241486068,0.6780185758513931,323
1341,unexplained,0.696969696969697,0.30303030303030304,132
1342,ultra,0.6195652173913043,0.3804347826086957,276
1343,curtis,0.3248730964467005,0.6751269035532995,197
1344,holmes,0.28463476070528965,0.7153652392947103,397
1345,boogie,0.22857142857142856,0.7714285714285715,105
1346,someday,0.36428571428571427,0.6357142857142857,140
1347,byron,0.603448275862069,0.39655172413793105,58
1348,wonderland,0.28888888888888886,0.7111111111111111,90
1349,gusto,0.3333333333333333,0.6666666666666666,63
1350,immature,0.6475409836065574,0.3524590163934426,122
1351,eric,0.39870689655172414,0.6012931034482759,464
1352,paris,0.31225806451612903,0.687741935483871,775
1353,hilton,0.3157894736842105,0.6842105263157895,114
1354,istanbul,0.125,0.875,104
1355,intent,0.6056910569105691,0.3943089430894309,246
1356,gentle,0.23636363636363636,0.7636363636363637,220
1357,trees,0.6428571428571429,0.35714285714285715,210
1358,bells,0.38,0.62,50
1359,cry,0.37077131258457374,0.6292286874154263,739
1360,yards,0.7272727272727273,0.2727272727272727,55
1361,spring,0.33505154639175255,0.6649484536082474,194
1362,amid,0.3333333333333333,0.6666666666666666,75
1363,din,0.013513513513513514,0.9864864864864865,74
1364,sidewalk,0.24390243902439024,0.7560975609756098,82
1365,rose,0.3044496487119438,0.6955503512880562,427
1366,daylight,0.6263736263736264,0.37362637362637363,91
1367,warmth,0.23563218390804597,0.764367816091954,174
1368,harbor,0.37623762376237624,0.6237623762376238,101
1369,fresh,0.32486631016042783,0.6751336898395722,748
1370,paint,0.7485549132947977,0.2514450867052023,346
1371,bullets,0.7102803738317757,0.2897196261682243,214
1372,sentences,0.6732673267326733,0.32673267326732675,101
1373,nostalgia,0.35638297872340424,0.6436170212765957,188
1374,yearning,0.2876712328767123,0.7123287671232876,73
1375,fish,0.6093366093366094,0.3906633906633907,407
1376,flows,0.29896907216494845,0.7010309278350515,97
1377,seas,0.3,0.7,60
1378,balanced,0.328,0.672,125
1379,europe,0.33995584988962474,0.6600441501103753,453
1380,pauses,0.7301587301587301,0.2698412698412698,63
1381,ninja,0.6518771331058021,0.34812286689419797,293
1382,stick,0.6622662266226622,0.33773377337733773,909
1383,suppose,0.6914634146341463,0.30853658536585366,820
1384,creature,0.6936671575846833,0.30633284241531666,679
1385,rubber,0.7475728155339806,0.2524271844660194,206
1386,dull,0.82855321861058,0.17144678138942002,1569
1387,aliens,0.7083333333333334,0.2916666666666667,504
1388,inane,0.8609625668449198,0.13903743315508021,187
1389,semblance,0.8987341772151899,0.10126582278481013,79
1390,creates,0.28969957081545067,0.7103004291845494,466
1391,paper,0.7106382978723405,0.28936170212765955,470
1392,westerns,0.3756476683937824,0.6243523316062176,386
1393,lighthearted,0.23170731707317074,0.7682926829268293,82
1394,bud,0.3219178082191781,0.678082191780822,146
1395,giant,0.6183574879227053,0.38164251207729466,828
1396,rental,0.6896551724137931,0.3103448275862069,435
1397,seemed,0.6310140636565507,0.3689859363434493,2702
1398,downhill,0.8489583333333334,0.15104166666666666,192
1399,accents,0.6814621409921671,0.3185378590078329,383
1400,sign,0.6118811881188119,0.38811881188118813,505
1401,makeup,0.6551724137931034,0.3448275862068966,406
1402,combination,0.39826839826839827,0.6017316017316018,462
1403,favor,0.6547619047619048,0.34523809523809523,504
1404,marvelously,0.09230769230769231,0.9076923076923077,65
1405,ritter,0.2708333333333333,0.7291666666666666,144
1406,kelly,0.31974921630094044,0.6802507836990596,638
1407,james,0.36946792640477377,0.6305320735952262,2011
1408,lasted,0.6060606060606061,0.3939393939393939,165
1409,ed,0.6341772151898735,0.3658227848101266,790
1410,oneill,0.31343283582089554,0.6865671641791045,67
1411,layers,0.1984126984126984,0.8015873015873016,126
1412,defense,0.6054054054054054,0.3945945945945946,185
1413,elegant,0.18579234972677597,0.8142076502732241,183
1414,wu,0.28846153846153844,0.7115384615384616,52
1415,unremarkable,0.6901408450704225,0.30985915492957744,71
1416,drop,0.6014492753623188,0.39855072463768115,414
1417,paced,0.3316062176165803,0.6683937823834197,579
1418,engaging,0.3583916083916084,0.6416083916083916,572
1419,desire,0.33587786259541985,0.6641221374045801,524
1420,tcm,0.3090909090909091,0.6909090909090909,110
1421,consisted,0.6515151515151515,0.3484848484848485,66
1422,polly,0.6547619047619048,0.34523809523809523,84
1423,absent,0.6057142857142858,0.3942857142857143,175
1424,stupidest,0.8735632183908046,0.12643678160919541,87
1425,misfortune,0.7232142857142857,0.2767857142857143,112
1426,strongest,0.3287671232876712,0.6712328767123288,146
1427,spotlight,0.3924050632911392,0.6075949367088608,79
1428,attitudes,0.3370165745856354,0.6629834254143646,181
1429,clerk,0.35051546391752575,0.6494845360824743,97
1430,honeymoon,0.36507936507936506,0.6349206349206349,63
1431,crowded,0.3924050632911392,0.6075949367088608,79
1432,rifle,0.36585365853658536,0.6341463414634146,123
1433,minister,0.3125,0.6875,144
1434,drags,0.7348484848484849,0.26515151515151514,264
1435,idiotic,0.8737541528239202,0.12624584717607973,301
1436,hamlet,0.36909871244635195,0.630901287553648,233
1437,subtly,0.3181818181818182,0.6818181818181818,132
1438,unintentionally,0.8174603174603174,0.18253968253968253,252
1439,disrespect,0.6470588235294118,0.35294117647058826,51
1440,lion,0.3424124513618677,0.6575875486381323,257
1441,warrior,0.6318181818181818,0.36818181818181817,220
1442,imho,0.35135135135135137,0.6486486486486487,74
1443,weak,0.7096317280453258,0.29036827195467424,1412
1444,debra,0.3368421052631579,0.6631578947368421,95
1445,messing,0.6421052631578947,0.35789473684210527,95
1446,bette,0.2696078431372549,0.7303921568627451,204
1447,midler,0.2833333333333333,0.7166666666666667,60
1448,editor,0.6032388663967612,0.3967611336032389,247
1449,smith,0.38179347826086957,0.6182065217391305,736
1450,edie,0.043478260869565216,0.9565217391304348,115
1451,bergen,0.375,0.625,64
1452,torn,0.3010033444816054,0.6989966555183946,299
1453,lesbian,0.6348448687350835,0.36515513126491644,419
1454,lessons,0.37748344370860926,0.6225165562913907,302
1455,fisher,0.3082191780821918,0.6917808219178082,146
1456,betrayal,0.2830188679245283,0.7169811320754716,159
1457,gossip,0.39436619718309857,0.6056338028169014,71
1458,sassy,0.24705882352941178,0.7529411764705882,85
1459,liner,0.6578947368421053,0.34210526315789475,76
1460,discovering,0.3273809523809524,0.6726190476190477,168
1461,tackles,0.2545454545454545,0.7454545454545455,55
1462,fierce,0.2682926829268293,0.7317073170731707,82
1463,tacky,0.7066666666666667,0.29333333333333333,150
1464,proud,0.384,0.616,375
1465,computer,0.6282051282051282,0.3717948717948718,858
1466,craig,0.2857142857142857,0.7142857142857143,224
1467,renaissance,0.2727272727272727,0.7272727272727273,88
1468,splendid,0.18226600985221675,0.8177339901477833,203
1469,blend,0.2922374429223744,0.7077625570776256,219
1470,manor,0.6226415094339622,0.37735849056603776,53
1471,montages,0.6101694915254238,0.3898305084745763,59
1472,pixar,0.2638888888888889,0.7361111111111112,72
1473,winning,0.3104575163398693,0.6895424836601307,612
1474,endless,0.7354838709677419,0.2645161290322581,465
1475,challenge,0.37748344370860926,0.6225165562913907,302
1476,approach,0.3606789250353607,0.6393210749646393,707
1477,challenging,0.29775280898876405,0.702247191011236,178
1478,shockingly,0.7021276595744681,0.2978723404255319,94
1479,masterful,0.18229166666666666,0.8177083333333334,192
1480,stroke,0.36752136752136755,0.6324786324786325,117
1481,realistic,0.3051643192488263,0.6948356807511737,1491
1482,finest,0.1657142857142857,0.8342857142857143,525
1483,irrelevant,0.6918918918918919,0.3081081081081081,185
1484,expressions,0.39814814814814814,0.6018518518518519,324
1485,pathetic,0.8717413972888426,0.12825860271115747,959
1486,screened,0.358695652173913,0.6413043478260869,92
1487,rivals,0.36082474226804123,0.6391752577319587,97
1488,stronger,0.3706896551724138,0.6293103448275862,232
1489,darker,0.23444976076555024,0.7655502392344498,209
1490,reflect,0.3617021276595745,0.6382978723404256,188
1491,stubborn,0.2711864406779661,0.7288135593220338,59
1492,essence,0.33695652173913043,0.6630434782608695,276
1493,scripting,0.6590909090909091,0.3409090909090909,88
1494,dashing,0.28421052631578947,0.7157894736842105,95
1495,stages,0.31297709923664124,0.6870229007633588,131
1496,unique,0.2420796100731113,0.7579203899268887,1231
1497,extensive,0.3853211009174312,0.6146788990825688,109
1498,reminiscent,0.3303030303030303,0.6696969696969697,330
1499,raunchy,0.3611111111111111,0.6388888888888888,72
1500,random,0.7618403247631935,0.2381596752368065,739
1501,collection,0.38961038961038963,0.6103896103896104,693
1502,warrant,0.6210526315789474,0.37894736842105264,95
1503,viewings,0.17543859649122806,0.8245614035087719,171
1504,glory,0.3898916967509025,0.6101083032490975,277
1505,arquette,0.6629213483146067,0.33707865168539325,89
1506,unbearable,0.7033492822966507,0.2966507177033493,209
1507,firmly,0.3795620437956204,0.6204379562043796,137
1508,ceremony,0.6842105263157895,0.3157894736842105,76
1509,genuine,0.3503787878787879,0.6496212121212122,528
1510,polanski,0.11578947368421053,0.8842105263157894,95
1511,surprises,0.36675461741424803,0.633245382585752,379
1512,sweep,0.23636363636363636,0.7636363636363637,55
1513,awards,0.34953703703703703,0.6504629629629629,432
1514,coverage,0.6140350877192983,0.38596491228070173,57
1515,jonathan,0.32222222222222224,0.6777777777777778,270
1516,pretending,0.6458333333333334,0.3541666666666667,192
1517,links,0.36507936507936506,0.6349206349206349,63
1518,losers,0.6959459459459459,0.30405405405405406,148
1519,resemble,0.6013513513513513,0.39864864864864863,148
1520,arena,0.4,0.6,55
1521,format,0.4,0.6,330
1522,oscars,0.29457364341085274,0.7054263565891473,258
1523,deserved,0.3936731107205624,0.6063268892794376,569
1524,academy,0.3238434163701068,0.6761565836298933,562
1525,possibly,0.6023916292974589,0.3976083707025411,1338
1526,category,0.6426735218508998,0.35732647814910024,389
1527,complaints,0.2838709677419355,0.7161290322580646,155
1528,foxx,0.3581081081081081,0.6418918918918919,148
1529,yawn,0.9262295081967213,0.07377049180327869,122
1530,hilary,0.30985915492957744,0.6901408450704225,71
1531,clint,0.33073929961089493,0.669260700389105,257
1532,scorsese,0.37362637362637363,0.6263736263736264,91
1533,dollar,0.6724137931034483,0.3275862068965517,348
1534,controversial,0.37694704049844235,0.6230529595015576,321
1535,genuinely,0.3972055888223553,0.6027944111776448,501
1536,sake,0.6917808219178082,0.3082191780821918,438
1537,meets,0.3458588957055215,0.6541411042944786,1304
1538,happiness,0.2225705329153605,0.7774294670846394,319
1539,satisfying,0.28287841191067,0.71712158808933,403
1540,sung,0.3392857142857143,0.6607142857142857,168
1541,cher,0.2698412698412698,0.7301587301587301,63
1542,tradition,0.3235294117647059,0.6764705882352942,306
1543,understanding,0.38682432432432434,0.6131756756756757,592
1544,additional,0.3356643356643357,0.6643356643356644,143
1545,explaining,0.6261682242990654,0.37383177570093457,214
1546,christy,0.06097560975609756,0.9390243902439024,82
1547,cerebral,0.20388349514563106,0.7961165048543689,103
1548,disability,0.2830188679245283,0.7169811320754716,53
1549,iti,0.3333333333333333,0.6666666666666666,63
1550,household,0.3558282208588957,0.6441717791411042,163
1551,brenda,0.368,0.632,125
1552,shaw,0.3684210526315789,0.631578947368421,133
1553,eileen,0.33962264150943394,0.660377358490566,53
1554,helps,0.2814710042432815,0.7185289957567186,707
1555,regarded,0.38509316770186336,0.6149068322981367,161
1556,nominated,0.2318181818181818,0.7681818181818182,440
1557,daniel,0.3125,0.6875,352
1558,crippled,0.3333333333333333,0.6666666666666666,105
1559,hugh,0.35502958579881655,0.6449704142011834,169
1560,hopkins,0.6,0.4,125
1561,nonetheless,0.3179190751445087,0.6820809248554913,346
1562,alicia,0.391304347826087,0.6086956521739131,92
1563,walt,0.3046875,0.6953125,128
1564,disbelief,0.6770186335403726,0.32298136645962733,322
1565,sub,0.6035805626598465,0.39641943734015345,782
1566,scares,0.6260869565217392,0.3739130434782609,345
1567,wretched,0.8161764705882353,0.18382352941176472,136
1568,contrived,0.7278481012658228,0.2721518987341772,474
1569,rehearsal,0.38095238095238093,0.6190476190476191,63
1570,embarrassing,0.8466819221967964,0.15331807780320367,437
1571,tremendous,0.21912350597609562,0.7808764940239044,251
1572,daring,0.3347457627118644,0.6652542372881356,236
1573,spend,0.6166495375128469,0.38335046248715315,973
1574,bodies,0.6008771929824561,0.3991228070175439,456
1575,sunk,0.6301369863013698,0.3698630136986301,73
1576,terminator,0.6842105263157895,0.3157894736842105,133
1577,roses,0.23863636363636365,0.7613636363636364,88
1578,associates,0.373134328358209,0.6268656716417911,67
1579,obsession,0.38408304498269896,0.615916955017301,289
1580,musician,0.27702702702702703,0.722972972972973,148
1581,hyped,0.6532258064516129,0.3467741935483871,124
1582,comedic,0.37664473684210525,0.6233552631578947,608
1583,hysterically,0.6382978723404256,0.3617021276595745,94
1584,unexpectedly,0.32413793103448274,0.6758620689655173,145
1585,forgot,0.6453333333333333,0.3546666666666667,375
1586,doubts,0.32666666666666666,0.6733333333333333,150
1587,shelf,0.7828282828282829,0.21717171717171718,198
1588,hanks,0.36666666666666664,0.6333333333333333,240
1589,garland,0.35353535353535354,0.6464646464646465,99
1590,bland,0.8286252354048964,0.1713747645951036,531
1591,turtle,0.734375,0.265625,64
1592,stale,0.7261146496815286,0.27388535031847133,157
1593,warner,0.30844155844155846,0.6915584415584416,308
1594,brothers,0.39224526600541026,0.6077547339945897,1109
1595,1953,0.2247191011235955,0.7752808988764045,89
1596,gimmick,0.6635514018691588,0.3364485981308411,107
1597,creek,0.6442307692307693,0.3557692307692308,104
1598,thankless,0.6274509803921569,0.37254901960784315,51
1599,bomb,0.6235294117647059,0.3764705882352941,510
1600,flat,0.7242647058823529,0.2757352941176471,1088
1601,hitchcock,0.31985294117647056,0.6801470588235294,544
1602,spinning,0.6923076923076923,0.3076923076923077,78
1603,circles,0.631578947368421,0.3684210526315789,95
1604,compelling,0.3157894736842105,0.6842105263157895,722
1605,boasts,0.36752136752136755,0.6324786324786325,117
1606,semi,0.6805896805896806,0.3194103194103194,407
1607,fault,0.6331236897274634,0.3668763102725367,477
1608,unless,0.7926829268292683,0.2073170731707317,1312
1609,stinker,0.9556650246305419,0.04433497536945813,203
1610,remotely,0.8852459016393442,0.11475409836065574,366
1611,listed,0.6017699115044248,0.39823008849557523,226
1612,page,0.3634782608695652,0.6365217391304347,575
1613,resembling,0.6915887850467289,0.308411214953271,107
1614,wandering,0.7085714285714285,0.2914285714285714,175
1615,condemned,0.3466666666666667,0.6533333333333333,75
1616,excrement,0.8431372549019608,0.1568627450980392,51
1617,torturing,0.6911764705882353,0.3088235294117647,68
1618,laying,0.6219512195121951,0.3780487804878049,82
1619,dumped,0.6,0.4,105
1620,filth,0.7235772357723578,0.2764227642276423,123
1621,flesh,0.6157024793388429,0.384297520661157,484
1622,unfolds,0.23414634146341465,0.7658536585365854,205
1623,fame,0.35728542914171657,0.6427145708582834,501
1624,repetitive,0.7689243027888446,0.23107569721115537,251
1625,grandeur,0.31343283582089554,0.6865671641791045,67
1626,dung,0.8769230769230769,0.12307692307692308,65
1627,allows,0.2857142857142857,0.7142857142857143,455
1628,remains,0.3744186046511628,0.6255813953488372,860
1629,burn,0.6814516129032258,0.3185483870967742,248
1630,asylum,0.6217948717948718,0.3782051282051282,156
1631,immensely,0.25510204081632654,0.7448979591836735,196
1632,atrocious,0.9031339031339032,0.09686609686609686,351
1633,costs,0.811704834605598,0.18829516539440203,393
1634,wong,0.35766423357664234,0.6423357664233577,137
1635,kar,0.2839506172839506,0.7160493827160493,81
1636,wai,0.21621621621621623,0.7837837837837838,74
1637,expanded,0.34328358208955223,0.6567164179104478,67
1638,numbing,0.8421052631578947,0.15789473684210525,95
1639,dragged,0.6730769230769231,0.3269230769230769,260
1640,julian,0.3475177304964539,0.6524822695035462,141
1641,salvage,0.8571428571428571,0.14285714285714285,63
1642,amateurish,0.8976190476190476,0.10238095238095238,420
1643,sounded,0.711484593837535,0.28851540616246496,357
1644,wanna,0.653125,0.346875,320
1645,sat,0.7074829931972789,0.2925170068027211,588
1646,rob,0.3704545454545455,0.6295454545454545,440
1647,lowe,0.6565656565656566,0.3434343434343434,99
1648,unexciting,0.9423076923076923,0.057692307692307696,52
1649,inaccurate,0.7785714285714286,0.22142857142857142,140
1650,pays,0.3942307692307692,0.6057692307692307,208
1651,fetish,0.620253164556962,0.379746835443038,79
1652,fully,0.37738246505717915,0.6226175349428208,787
1653,albert,0.3024390243902439,0.697560975609756,410
1654,newer,0.39215686274509803,0.6078431372549019,102
1655,colorful,0.2826086956521739,0.717391304347826,276
1656,lacked,0.7381818181818182,0.26181818181818184,275
1657,youth,0.3782178217821782,0.6217821782178218,505
1658,errors,0.7214611872146118,0.2785388127853881,219
1659,broadway,0.35910224438902744,0.6408977556109726,401
1660,vanessa,0.6764705882352942,0.3235294117647059,102
1661,lovely,0.31666666666666665,0.6833333333333333,840
1662,astounding,0.24,0.76,125
1663,intelligent,0.3784046692607004,0.6215953307392996,1028
1664,merit,0.6485355648535565,0.3514644351464435,239
